RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021
394609,165,"Fort Smith, AR",Msa,AR,90569,90751,90840,90888,90903,90923,90908,90912,90946,90998,91034,91139,91252,91368,91434,91520,91686,91854,92049,92256,92486,92751,93049,93140,93265,93354,93662,93940,94180,94454,94760,95069,95327,95602,95839,96209,96506,96878,97102,97354,97563,97788,97940,98077,98301,98579,98911,99152,99419,99771,100277,100748,101162,101421,101719,102081,102394,102603,102713,102924,103213,103422,103535,103696,103998,104450,105028,105495,105791,106063,106368,106818,107135,107502,107777,108063,108412,108669,109067,109619,110254,110688,110947,111257,111700,112071,112579,113024,113409,113775,113989,114200,114507,115055,115802,116485,117177,117981,118811,119756,120784,121949
394543,166,"Duluth, MN",Msa,MN,127766,127633,127412,127466,127951,128652,129717,130879,131809,132616,133067,133542,134020,134704,135149,136003,136537,137210,137060,136982,136838,137144,137529,137943,138460,138884,139258,138952,138497,138112,138326,139029,139649,139753,139409,138628,138239,138083,138897,139811,141241,142252,143332,143418,143720,144299,145600,147570,149388,151199,151994,152946,153636,154154,154294,155123,156702,158005,159108,159613,159785,159619,159463,159626,159484,160223,160801,161504,160924,160889,160407,160418,160654,161147,162385,163915,165889,167189,168246,168831,169670,170037,170632,170861,171197,172341,173663,174774,174732,174567,174659,175567,176851,178358,180054,182044,184083,185614,186862,188301,190782,193815
394348,167,"Atlantic City, NJ",Msa,NJ,205889,204915,203553,201869,201386,201354,202685,204010,205721,207032,207257,206655,206088,206558,207864,209685,210594,210903,210004,209310,208322,207705,207392,206861,205815,204788,203249,202013,200579,200129,199600,198426,196941,195632,194580,194229,194407,194166,193372,191574,190733,189231,188399,187009,186632,185424,184735,183994,183802,184328,184945,186413,187115,188469,189641,192046,193908,196304,198227,199207,199108,197980,198024,198257,199170,199960,200788,201288,200958,200928,201093,202205,204437,206938,209364,210574,211362,211489,211823,212000,212064,211153,210248,210239,211743,213886,216217,217634,219289,220783,222904,225306,228876,233257,237979,242069,244908,247708,250589,255379,260607,266895
394924,168,"New London, CT",Msa,CT,225595,225974,226403,226202,227118,228171,229576,230819,232425,234079,235177,234839,233759,233674,233227,233955,233393,233265,231736,230827,229933,229607,229788,230111,230985,230612,230903,230118,230327,230423,231815,232723,233360,232228,231175,231077,231819,233379,233627,233656,232729,231960,231135,230713,230740,232614,234326,235516,236553,237328,238320,239350,240906,242746,244795,246494,248657,249262,249712,249794,248895,247590,247168,247943,249433,249868,249690,249732,248448,248599,248725,249496,249400,250113,251688,253135,253728,253977,254643,254985,255467,255108,254615,254455,255089,254967,254649,254392,254974,257773,261240,265889,269761,274157,278957,283469,288255,293676,298955,304400,309842,314077
395061,169,"San Luis Obispo, CA",Msa,CA,432539,438399,444562,449751,456272,462053,469264,477168,484459,489197,492148,494079,496629,499706,504220,507520,510269,511688,512504,511802,512310,512986,515570,518636,521320,523736,524494,526476,528666,532915,534780,539746,543663,550149,554178,557526,559875,560853,563771,566485,569747,571710,576183,577354,577788,577216,578409,580844,583277,588066,591638,595618,597600,599033,597425,599528,604185,609919,614923,619190,623999,627206,627939,626938,626215,629873,637530,640543,639229,636106,634774,634838,633680,631749,633323,636618,643411,644401,641083,638819,639225,641578,642245,643274,644921,650539,653567,658869,658548,658855,659726,662766,668289,673755,680794,688181,696934,704593,714614,723900,737746,755226
394622,170,"Gainesville, FL",Msa,FL,142404,142975,143707,145017,146438,147514,148427,149489,150907,151270,151759,152466,153897,155396,156461,157309,157334,157059,156855,157092,157581,158617,159754,160400,160676,160253,160654,160822,161809,162984,164587,165645,166285,166956,167646,168462,168620,169293,169824,171089,172674,173555,173771,173682,174155,174567,175098,176280,178953,181739,183585,184149,183544,183973,185361,187655,189964,192008,193540,193710,192794,191994,192613,194096,196461,198310,199603,199844,199522,199339,199953,201529,202994,204058,204660,205800,206683,207467,208334,209149,210417,211080,211277,211549,212695,214991,216558,217853,218831,219531,219890,220843,222368,224500,226896,229236,231383,233075,235617,238277,241526,245530
395065,171,"Santa Cruz, CA",Msa,CA,543148,549006,559520,575894,588562,595413,600447,606921,617677,629580,638595,644137,652190,658225,660977,659183,657661,663275,668730,669936,667928,668580,677027,687073,690932,689556,690900,692115,700609,703128,710146,718165,728564,734199,733447,731228,736066,749373,760128,769219,769941,773387,772551,774494,775239,779888,785365,791636,796232,797554,795727,795771,796775,803877,811343,819790,829763,836926,844616,849654,856799,860590,870298,877036,889248,892954,894189,890742,883974,880651,879630,883696,883073,886357,883625,886283,883169,884264,882428,876524,873568,872664,872165,871073,873203,883530,894561,899257,896416,892197,895436,908227,921747,934244,947482,961844,978458,990291,1006744,1029958,1065388,1105931
394471,172,"Clarksville, TN",Msa,TN,144166,144170,144249,144115,143960,143764,143536,143630,143708,143803,143982,144177,144537,144755,145056,145284,145659,146008,146270,146373,146487,146704,146834,146932,146835,146856,146825,146806,146692,146602,146677,146767,146884,146941,147031,147144,147391,147750,148096,148487,148862,149284,149559,149965,150450,151142,151727,152215,152512,152829,153203,153638,153975,154329,154823,155241,155640,155848,156405,157089,157981,158770,159555,160453,161523,162700,163688,164651,165446,166278,166809,167475,168064,168729,169038,169429,169650,169985,170366,170819,171558,172131,173032,173710,174736,175965,178129,179611,181247,182128,183698,185233,186961,188996,191031,193361,195621,197918,199857,202540,205415,209122
394447,173,"Cedar Rapids, IA",Msa,IA,141094,141713,141753,141992,141992,142525,142564,142805,142983,142973,142805,143224,143629,144102,144359,144620,144906,145079,145440,145583,145619,145737,145950,146130,146043,145739,146145,146653,147156,147037,146955,147212,147531,148081,148534,148779,149036,149242,149242,149063,149207,149835,150659,151264,151946,152203,152475,152816,153487,154298,155161,156121,156955,157537,157813,158067,158246,158579,159069,159544,159832,160045,160182,160473,160839,161180,161831,162569,163452,164286,164846,165360,165620,166119,166836,167569,167734,168003,168288,168895,169307,169540,170053,170365,170698,170398,170324,170004,170384,171042,172083,172934,173593,174503,175391,176542,177922,179789,181491,183471,185306,187023
394851,174,"Merced, CA",Msa,CA,127491,130501,132811,135449,139100,143715,149530,155372,160490,163342,167509,170420,175243,178119,179703,181934,183570,185389,183852,183918,184468,186734,187661,188364,188327,189419,190959,192573,193115,194521,197160,198841,199975,201277,202747,204672,206295,208551,211192,212228,213642,214629,216852,219480,222088,223310,225450,227200,229759,231521,233073,235760,239026,241805,243435,243776,244640,246883,248781,251047,253424,255708,257993,259312,260334,261374,262610,265145,267625,269484,270513,271487,271257,270693,270021,271287,273289,275252,275159,275278,275088,276073,275840,275913,276223,279085,281665,283028,282038,282914,286623,291004,294629,297770,302763,307884,313865,318456,323924,330208,338901,346685
395229,175,"Wilmington, NC",Msa,NC,191203,192553,194118,195244,196155,197692,200243,202412,204095,205264,205691,207105,207635,207904,207763,207561,207314,206142,204976,204360,204416,204789,205891,206011,206966,207820,208964,210060,211184,212811,214376,215160,215185,215347,215381,216295,216856,217762,218342,219588,221045,221998,222014,222585,224179,225857,227194,227788,227951,228197,229295,230798,231909,233265,235284,237340,238929,239865,240936,242174,245005,247432,248912,248696,248800,249158,249614,249869,250148,251118,252298,253612,253960,253933,254001,255162,256458,258298,259440,261102,262226,263169,264039,265797,267521,269373,270100,270901,272000,272900,274367,275351,277263,279370,281707,283580,285966,288881,293207,297684,302228,307059
394741,176,"Kennewick, WA",Msa,WA,183097,183554,184086,184104,184539,184807,185164,185264,185386,185739,186120,186460,186867,187405,187884,188195,188580,188963,189372,189705,190230,190807,191461,192482,193432,194351,195421,197037,198168,199747,201038,203012,204658,206446,208294,209809,211039,212060,213509,215400,217718,219257,220950,222254,223586,224911,225982,227417,229606,232334,234460,235246,236409,238493,240937,243585,246685,249882,253011,255518,257165,258255,259885,262768,264977,267341,269886,272276,274446,276560,279455,282391,285463,289383,293205,297353,301680,304625,306445,308078,309486,310663,311109,312809,314714,315811,316387,316195,316226,316199,316917,317875,319971,322518,325586,328225,331283,335161,339974,345612,351836,359537
394645,177,"Greeley, CO",Msa,CO,210059,210981,213147,214796,217335,219071,221247,223084,225116,227092,229192,231591,233783,236091,237734,240103,241997,244418,246326,248624,250504,252681,255108,257749,260136,262748,265903,268197,270530,273173,276231,279105,281372,284186,286696,288999,291057,292674,294256,296462,298751,300869,302891,305362,308888,311841,315461,318306,321267,323716,325795,328098,330852,333593,335889,337325,338847,339825,340476,342179,344756,347884,351224,354314,357458,360019,362926,365841,367732,370255,372413,375058,377002,378435,378926,378804,378034,378431,378700,379958,380938,381642,382703,383473,384597,386402,388736,390471,391270,391346,392372,393631,395877,398558,401705,405220,409222,413447,418369,424892,433335,442832
395197,178,"Waco, TX",Msa,TX,111956,112129,112164,112692,112728,112906,112464,112687,113166,113570,113929,114156,114655,115077,115410,114001,114265,114651,116674,116964,117113,117369,117841,118327,118269,118553,118969,120534,121024,121408,121093,121172,121314,121446,121690,121586,121785,122302,123442,124563,125174,125427,125714,126914,128363,129704,130985,132683,134517,135939,136581,137089,137928,139525,140961,142104,143105,144468,145745,146894,147706,148382,149290,150421,151852,153002,153956,154937,155310,155809,156346,157116,158053,159098,159870,160306,160891,161225,161797,161952,163021,163324,163630,164128,165402,166843,168167,169313,170089,170858,171741,173058,174472,176538,178840,181148,183105,185215,187874,191173,195010,199467
394937,179,"Olympia, WA",Msa,WA,217371,217027,217070,216456,217481,218681,220534,222132,223452,224121,224608,225124,226490,228729,229694,230516,230885,231235,231578,231538,232231,232689,233559,234177,234403,233920,235138,236378,238136,239184,240526,241931,243124,245295,247353,249032,250655,252993,255007,256937,258123,260032,261789,263677,264924,265214,265915,267799,270438,272546,274480,275658,277679,279061,281034,283761,286578,290207,292494,295004,296274,298816,300574,304083,306176,309281,311613,313539,315922,317487,320095,321447,324014,325262,326800,327289,329622,331838,333977,334731,335346,336891,339993,343049,346333,350223,355421,360313,363393,365989,369233,374273,380327,386450,391646,398250,405052,412635,420061,428936,439711,451919
394323,180,"Amarillo, TX",Msa,TX,117896,118140,118244,118330,118726,118976,119501,119816,120157,120341,120673,120953,121375,121843,122193,122623,122786,123209,123459,123687,123890,124128,124574,125042,125346,125479,125668,125994,126478,126867,127140,127426,127683,127966,128118,128349,128759,129527,130405,131217,131814,132204,132688,133152,133707,134247,134754,135228,135680,135945,135939,135816,135687,135848,136015,136213,136427,136654,137112,137462,137775,137938,138465,139120,139982,140629,141202,141701,141952,142243,142300,142605,142818,143207,143416,143501,143826,144211,144923,145402,145885,145992,146023,146215,146403,146608,146647,147295,147676,148197,148385,149042,149955,151291,152925,154518,156373,158385,160799,163037,165626,168438
394387,181,"Binghamton, NY",Msa,NY,110278,111288,111757,111774,111210,110658,110025,109738,109555,109669,109812,110265,110273,109949,109747,110108,110697,111227,111753,111736,111548,111021,110666,109766,109373,109349,109588,109401,109166,109179,109362,109532,109767,110060,110460,111011,111069,110732,110496,110715,111209,111128,110905,110885,111037,111283,111241,111300,111525,111845,111993,111787,111124,111281,111868,112919,113413,113601,113979,114509,115393,116194,116926,117726,119163,120308,120851,120918,121256,121930,122524,122528,122039,121668,121906,122678,122881,122504,121850,121438,121403,121397,121586,122081,123460,124505,125468,125640,125950,126275,127063,128031,129090,130160,131251,132560,133547,134985,136451,138537,140952,143983
394660,182,"Hagerstown, WV",Msa,MD,159872,159857,159674,160418,161709,163402,164756,165706,166224,166537,167035,167497,168193,168810,169366,169502,169013,168527,168066,167983,168292,168708,168637,168708,168325,168578,168921,169683,170810,171529,172529,172959,173412,173959,174699,174962,175307,174823,174700,174318,174611,175197,175522,175964,176055,175804,176064,176807,177937,179285,180450,181703,181734,181796,182093,183271,184571,186071,187096,188101,188945,189760,190113,190585,191962,193220,194147,194207,194795,195343,196169,196387,196773,197203,198081,198844,199554,200554,201540,201944,201677,201114,200891,201399,202668,204055,205139,205509,206053,206782,208217,210231,212716,215653,218530,221386,223854,226524,229690,233885,238217,242696
394412,183,"Bremerton, WA",Msa,WA,236683,237181,238484,239362,242124,244448,245661,245347,245765,245474,246593,247791,248234,249043,248811,249158,248897,249460,251152,252758,253696,254751,255105,255609,256011,257547,259947,262698,264804,266353,267557,269906,272625,275521,278106,281018,284817,287432,289903,291936,295266,298589,301496,303796,306444,309882,313260,316612,318566,321574,324117,326884,328207,329403,330805,332893,334509,335760,337704,340045,342865,343909,345361,347475,351274,355197,358996,362572,365324,367074,367615,368863,370759,374913,377862,379413,380268,381206,383113,382545,383785,385087,389061,391471,394169,396655,400999,405718,409334,412696,416499,422695,428660,435692,441582,448974,456419,463905,471201,479681,490092,501664
394772,184,"Laredo, TX",Msa,TX,132002,130677,129703,130317,131076,132971,133355,133932,133202,133823,134310,134419,134739,134935,135017,134601,134114,133391,133514,133450,133989,133972,133980,134485,135747,137413,138486,139172,139782,140146,140675,141278,142046,142307,142393,142397,142571,142465,142867,143045,143532,144132,144674,145166,145421,146074,147022,147635,147955,148109,148610,149215,149707,149177,148526,147903,148091,148318,148727,149684,150520,151508,151762,152491,152873,152490,151789,151148,151729,152818,153869,154628,155098,155473,156085,156590,157115,161316,165629,169943,170849,172678,171535,169265,165518,165093,165103,164854,164682,163539,162968,162171,162298,161424,162388,164013,166661,166863,166637,166474,166270,165154
394811,185,"Lynchburg, VA",Msa,VA,144433,144585,144700,144787,144876,144981,145073,145219,145359,145519,145697,146074,146458,146782,146961,147207,147470,147711,147990,147985,148227,148301,148672,148797,149166,149649,150428,151102,151604,152116,152515,153443,154027,154900,155283,155572,155677,155754,155855,155959,156445,157003,157777,158255,158853,159219,159707,160513,161409,162180,162881,163576,164229,164561,164809,164952,165314,165742,166389,166968,167475,168157,168677,169315,169639,170242,170825,171734,172598,173559,174491,175008,175600,176178,177055,177864,178578,179246,179793,180075,180165,180096,180127,180667,181464,182284,182822,183395,184445,185746,187198,188666,190379,192253,194100,195843,197453,199129,201041,203061,204935,206694
